packet_id,timestamp,dpid,in_port,eth_src,eth_dst,protocol,src_ip,dst_ip,src_port,dst_port,ttl,packet_len,tcp_flags,icmp_type,icmp_code,arp_opcode,arp_src_ip,arp_dst_ip,info
120,2026-04-18T10:14:12.154,0000000000000002,4,00:00:00:00:00:04,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:4,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:4 → ff02::2
121,2026-04-18T10:14:12.160,0000000000000002,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,213,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
122,2026-04-18T10:14:12.165,0000000000000004,1,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
123,2026-04-18T10:14:12.172,0000000000000004,1,00:00:00:00:00:07,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:7,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::2
124,2026-04-18T10:14:12.176,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:fb,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::fb,,,,213,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
125,2026-04-18T10:14:12.186,0000000000000004,4,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,107,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
126,2026-04-18T10:14:12.193,0000000000000004,4,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,107,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
127,2026-04-18T10:14:12.197,0000000000000004,4,00:00:00:00:00:04,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:4,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:4 → ff02::16
128,2026-04-18T10:14:12.201,0000000000000004,4,00:00:00:00:00:04,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:4,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:4 → ff02::2
129,2026-04-18T10:14:12.207,0000000000000004,4,00:00:00:00:00:03,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:3,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::16
130,2026-04-18T10:14:12.211,0000000000000004,4,00:00:00:00:00:03,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:3,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::2
131,2026-04-18T10:14:12.217,0000000000000004,4,00:00:00:00:00:01,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:1,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::16
132,2026-04-18T10:14:12.222,0000000000000004,4,00:00:00:00:00:01,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:1,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::2
133,2026-04-18T10:14:12.230,0000000000000004,2,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
134,2026-04-18T10:14:12.235,0000000000000004,2,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
135,2026-04-18T10:14:12.242,0000000000000001,1,00:00:00:00:00:01,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:1,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::16
136,2026-04-18T10:14:12.248,0000000000000001,1,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
137,2026-04-18T10:14:12.256,0000000000000001,1,00:00:00:00:00:02,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:2,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::2
138,2026-04-18T10:14:12.282,0000000000000001,3,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
139,2026-04-18T10:14:12.294,0000000000000001,3,00:00:00:00:00:07,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:7,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::2
140,2026-04-18T10:14:12.313,0000000000000003,4,00:00:00:00:00:09,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:9,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::16
141,2026-04-18T10:14:12.340,0000000000000003,4,00:00:00:00:00:09,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:9,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::2
142,2026-04-18T10:14:12.357,0000000000000003,4,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,107,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
143,2026-04-18T10:14:12.380,0000000000000003,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,213,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
144,2026-04-18T10:14:12.403,0000000000000003,4,00:00:00:00:00:03,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:3,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::16
145,2026-04-18T10:14:12.423,0000000000000003,4,00:00:00:00:00:03,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:3,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::2
146,2026-04-18T10:14:12.432,0000000000000003,4,00:00:00:00:00:01,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:1,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::16
147,2026-04-18T10:14:12.449,0000000000000003,4,00:00:00:00:00:01,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:1,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::2
148,2026-04-18T10:14:12.465,0000000000000003,4,00:00:00:00:00:01,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:1,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::16
149,2026-04-18T10:14:12.476,0000000000000003,3,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
150,2026-04-18T10:14:12.488,0000000000000003,3,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
151,2026-04-18T10:14:12.497,0000000000000003,4,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
152,2026-04-18T10:14:12.510,0000000000000003,4,00:00:00:00:00:02,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:2,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::2
153,2026-04-18T10:14:12.522,0000000000000004,3,00:00:00:00:00:09,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:9,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::16
154,2026-04-18T10:14:12.536,0000000000000004,4,00:00:00:00:00:01,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:1,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::16
155,2026-04-18T10:14:12.555,0000000000000004,4,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
156,2026-04-18T10:14:12.580,0000000000000004,4,00:00:00:00:00:02,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:2,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::2
157,2026-04-18T10:14:12.615,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:fb,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::fb,,,,213,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
158,2026-04-18T10:14:12.628,0000000000000001,3,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
159,2026-04-18T10:14:12.635,0000000000000001,3,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
160,2026-04-18T10:14:12.662,0000000000000001,3,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,213,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
161,2026-04-18T10:14:12.678,0000000000000001,3,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,201,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
162,2026-04-18T10:14:12.694,0000000000000001,2,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
163,2026-04-18T10:14:12.708,0000000000000001,2,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
164,2026-04-18T10:14:12.729,0000000000000001,3,00:00:00:00:00:09,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:9,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::16
165,2026-04-18T10:14:12.746,0000000000000001,3,4e:28:dc:1e:4c:40,33:33:00:00:00:16,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::16,,,,110,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::16
166,2026-04-18T10:14:12.761,0000000000000003,4,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
167,2026-04-18T10:14:12.783,0000000000000003,4,00:00:00:00:00:07,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:7,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::2
168,2026-04-18T10:14:12.800,0000000000000003,2,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
169,2026-04-18T10:14:12.807,0000000000000003,2,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
170,2026-04-18T10:14:12.822,0000000000000003,2,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
171,2026-04-18T10:14:12.828,0000000000000003,3,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
172,2026-04-18T10:14:12.837,0000000000000003,4,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
173,2026-04-18T10:14:12.848,0000000000000003,4,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
174,2026-04-18T10:14:12.858,0000000000000003,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,213,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
175,2026-04-18T10:14:12.864,0000000000000003,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,201,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
176,2026-04-18T10:14:12.872,0000000000000003,4,00:00:00:00:00:09,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:9,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::16
177,2026-04-18T10:14:12.877,0000000000000003,4,4e:28:dc:1e:4c:40,33:33:00:00:00:16,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::16,,,,110,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::16
178,2026-04-18T10:14:12.900,0000000000000002,3,00:00:00:00:00:03,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:3,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::16
179,2026-04-18T10:14:12.911,0000000000000002,4,ee:eb:cf:53:fe:72,33:33:00:00:00:fb,IPv6,fe80::eceb:cfff:fe53:fe72,ff02::fb,,,,107,,,,,,,IPv6 fe80::eceb:cfff:fe53:fe72 → ff02::fb
180,2026-04-18T10:14:12.922,0000000000000002,4,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
181,2026-04-18T10:14:12.933,0000000000000002,4,00:00:00:00:00:07,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:7,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::2
182,2026-04-18T10:14:12.938,0000000000000002,2,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
183,2026-04-18T10:14:12.949,0000000000000002,4,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
184,2026-04-18T10:14:12.953,0000000000000002,4,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
185,2026-04-18T10:14:12.972,0000000000000002,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,213,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
186,2026-04-18T10:14:12.978,0000000000000002,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,201,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
187,2026-04-18T10:14:12.985,0000000000000002,4,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
188,2026-04-18T10:14:12.997,0000000000000002,4,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
189,2026-04-18T10:14:13.003,0000000000000002,4,00:00:00:00:00:09,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:9,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::16
190,2026-04-18T10:14:13.015,0000000000000002,4,4e:28:dc:1e:4c:40,33:33:00:00:00:16,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::16,,,,110,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::16
191,2026-04-18T10:14:13.034,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:16,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::16,,,,90,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::16
192,2026-04-18T10:14:13.041,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:16,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::16,,,,110,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::16
193,2026-04-18T10:14:13.055,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:fb,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::fb,,,,213,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
194,2026-04-18T10:14:13.078,0000000000000004,4,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
195,2026-04-18T10:14:13.099,0000000000000004,4,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
196,2026-04-18T10:14:13.118,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:fb,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::fb,,,,201,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
197,2026-04-18T10:14:13.127,0000000000000004,1,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
198,2026-04-18T10:14:13.141,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:fb,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::fb,,,,107,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
199,2026-04-18T10:14:13.149,0000000000000004,2,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
200,2026-04-18T10:14:13.162,0000000000000001,3,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,107,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
201,2026-04-18T10:14:13.173,0000000000000001,2,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
202,2026-04-18T10:14:13.181,0000000000000001,2,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
203,2026-04-18T10:14:13.195,0000000000000001,2,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
204,2026-04-18T10:14:13.210,0000000000000001,2,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
205,2026-04-18T10:14:13.219,0000000000000001,1,00:00:00:00:00:03,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:3,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::16
206,2026-04-18T10:14:13.237,0000000000000001,1,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
207,2026-04-18T10:14:13.251,0000000000000001,2,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,201,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
208,2026-04-18T10:14:13.265,0000000000000001,1,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,201,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
209,2026-04-18T10:14:13.279,0000000000000001,3,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
210,2026-04-18T10:14:13.300,0000000000000001,3,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
211,2026-04-18T10:14:13.313,0000000000000003,1,00:00:00:00:00:04,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:4,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:4 → ff02::16
212,2026-04-18T10:14:13.336,0000000000000003,4,0a:6f:67:08:36:31,33:33:00:00:00:fb,IPv6,fe80::86f:67ff:fe08:3631,ff02::fb,,,,201,,,,,,,IPv6 fe80::86f:67ff:fe08:3631 → ff02::fb
213,2026-04-18T10:14:13.352,0000000000000003,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,107,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
214,2026-04-18T10:14:13.379,0000000000000003,4,00:00:00:00:00:03,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:3,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::16
215,2026-04-18T10:14:13.396,0000000000000003,4,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
216,2026-04-18T10:14:13.415,0000000000000003,4,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,201,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
217,2026-04-18T10:14:13.429,0000000000000003,4,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
218,2026-04-18T10:14:13.451,0000000000000004,4,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
219,2026-04-18T10:14:13.462,0000000000000004,4,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
220,2026-04-18T10:14:13.474,0000000000000004,4,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
221,2026-04-18T10:14:13.489,0000000000000004,4,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
222,2026-04-18T10:14:13.503,0000000000000004,4,00:00:00:00:00:03,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:3,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::16
223,2026-04-18T10:14:13.516,0000000000000004,4,00:00:00:00:00:02,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:2,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::16
224,2026-04-18T10:14:13.525,0000000000000004,4,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,201,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
225,2026-04-18T10:14:13.539,0000000000000004,4,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,201,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
226,2026-04-18T10:14:13.553,0000000000000001,2,00:00:00:00:00:04,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:4,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:4 → ff02::16
227,2026-04-18T10:14:13.564,0000000000000003,4,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
228,2026-04-18T10:14:13.579,0000000000000002,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,107,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
229,2026-04-18T10:14:13.602,0000000000000002,4,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
230,2026-04-18T10:14:13.615,0000000000000002,4,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
231,2026-04-18T10:14:13.628,0000000000000002,4,ee:eb:cf:53:fe:72,33:33:00:00:00:fb,IPv6,fe80::eceb:cfff:fe53:fe72,ff02::fb,,,,201,,,,,,,IPv6 fe80::eceb:cfff:fe53:fe72 → ff02::fb
232,2026-04-18T10:14:13.651,0000000000000002,4,00:00:00:00:00:05,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:5,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::16
233,2026-04-18T10:14:13.668,0000000000000002,4,00:00:00:00:00:06,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:6,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::16
234,2026-04-18T10:14:13.687,0000000000000002,4,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,201,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
235,2026-04-18T10:14:13.696,0000000000000002,4,00:00:00:00:00:07,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:7,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::16
236,2026-04-18T10:14:13.713,0000000000000002,4,00:00:00:00:00:08,33:33:00:00:00:16,IPv6,fe80::200:ff:fe00:8,ff02::16,,,,90,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::16
